id,date,text,user,replyCount,retweetCount,likeCount,quoteCount
1350230828119437313,2021-01-15 23:58:10+00:00,DOGECOIN HIT $1 PLEASE,1,0,2,0
1350229860589858818,2021-01-15 23:54:19+00:00,#Dogecoin interesting movement today,0,3,9,0
1350229093833453568,2021-01-15 23:51:16+00:00,#Dogecoin listed on 3 exchange sites in 24hrs. $DOGE #dogecointo1dollar #dogecoin2021 #Dogecoinarmy,0,3,12,0
1350227722748964866,2021-01-15 23:45:49+00:00,My pinned tweet in my profile has free #dogecoin and #bitcoin that you can earn very often.  How much will you earn this weekend?  $DOGE $BTC,2,0,2,0
1350227682949271553,2021-01-15 23:45:40+00:00,My pinned tweet in my profile has free #dogecoin and #bitcoin that you can earn very often.  How much will you earn this weekend?  $DOGE $BTC,0,0,0,0
1350226829500669955,2021-01-15 23:42:16+00:00,Dogecoin the next big #cryptocurrency get it while you can @Bitcoin @elonmusk,0,0,1,0
1350226389803421696,2021-01-15 23:40:31+00:00,dollar cost averaging into a penny stock what sells for 0.0000000000000000001 doge coin! Wish me luck! I bought 7trillion shares here! I hope this one won't let me down,0,0,2,0
1350225640872685568,2021-01-15 23:37:33+00:00,"Threw a few thousand in dogecoin, see how it goes.",0,0,0,0
1350224222203817985,2021-01-15 23:31:55+00:00,‼️LIKE &amp; RETWEET if you think @dogecoin should have a cap‼️ #doge #Dogecoin,0,6,11,0
1350223908046180353,2021-01-15 23:30:40+00:00,Its going to be an exciting weekend #Dogecoin #Ethereum #Litecoin,2,1,12,0
1350223642450251776,2021-01-15 23:29:36+00:00,"Bought my first #Ethereum  &amp; #Litecoin still holding my #Dogecoin
To the moon",0,0,8,0
1350222971965734912,2021-01-15 23:26:57+00:00,Bored? The stock market is closed for the weekend. Buy into #Dogecoin   Now is the time!,0,1,6,0
1350222837529907200,2021-01-15 23:26:25+00:00,Crazy not to invest and buy some dogecoin...any prudent investor would diversify their crypto or investment portfolio somewhat,0,2,17,0
1350222617177939971,2021-01-15 23:25:32+00:00,"Officially invested in Doge Coin, we’re sending it",0,0,0,0
1350222255658299394,2021-01-15 23:24:06+00:00,The reason why Dogecoin hasn’t blasted as quickly as everyone around the globe wants is because everyone is a sucker for a herd trade....Bitcoin is the sucker choice at its ridiculous levels...Dogecoin is real crypto as Bitcoin...essentially it’s all imaginary..,1,1,1,0
1350222165942165505,2021-01-15 23:23:44+00:00,Keep buying/holding!! Almost back at 1 cent! #Dogecoin #dogecointo1dollar $DOGE,0,3,7,0
1350219753135214594,2021-01-15 23:14:09+00:00,Hey @elonmusk can you tweet about dogecoin again I could go for a price spike,0,1,2,0
1350219231250546694,2021-01-15 23:12:05+00:00,I just pray that doge coin blows up and I become a millionaire,0,0,1,0
1350219198228795401,2021-01-15 23:11:57+00:00,Buy $50 of dogecoin and let it sit.. if it ever reaches $250 a coin you're a millionaire.,0,0,0,0
1350217763034443778,2021-01-15 23:06:15+00:00,get dogecoin to a dollar!,0,1,0,0
1350215068873588737,2021-01-15 22:55:32+00:00,If we really found out who runs #Bitcoin I think the world would be devastated. More then finding the facts about aliens 👽  #Dogecoin,0,0,0,0
1350214753923158022,2021-01-15 22:54:17+00:00,"To my #dogecoin family keep on buying the doge! Also hop on the avinger stock,it went from.29 to 1.43 and its rising. Do research first",1,2,5,0
1350213789472309250,2021-01-15 22:50:27+00:00,There's a nice squeeze on the monthly for #Dogecoin / $btc right now. It shows up in other increments too. I'm quite bullish on $doge in the near future.,0,5,21,0
1350208514887737347,2021-01-15 22:29:30+00:00,Come get this 💰 just got some more $Doge buy &amp; hold the doge!! #dogecoin,0,2,3,0
1350208501092655104,2021-01-15 22:29:26+00:00,dogecoin,0,0,1,0
1350207794750910465,2021-01-15 22:26:38+00:00,$Doge comes out to play on the weekends #DogeCoin,0,1,5,0
1350207530279047174,2021-01-15 22:25:35+00:00,"Are you ready for the future of digital money?

@elonmusk
@justinsuntron
@SatoshiLite

#SHDCash

#TRC20
#Cryptocurrency
#blockchain
#Bitcoin
#BTC
#Ethereum
#ETC
#Dex
#Crypto
#Trading
#investing
#Dogecoin
#Trx
#DGB
#BTT
#RDD
#Litecoin
#LTC",0,1,1,0
1350205440165109762,2021-01-15 22:17:17+00:00,if we really want #Dogecoin goes to $1 it really not hard we can do it one hand doesn’t clip let make this weekend like fire and go up up up #Dogecoin,0,1,2,0
