id,date,text,user,replyCount,retweetCount,likeCount,quoteCount
1346969513271545857,2021-01-06 23:58:52+00:00,#Bitcoin #Eth #dogecoin no better time to buy.,0,0,0,0
1346969452584300545,2021-01-06 23:58:37+00:00,"For those scared about #civilwar2021/#CivilWar2, lemme let you in on my escape strategy:

Canadian border.
Find a guard.
Bribe with my #dogecoin stash.
Get in to Canada.
Find a fast food job that pays a living wage.
Invest any spare $ back into $DOGE.
Profit.",0,0,7,0
1346969114833788936,2021-01-06 23:57:17+00:00,#Dogecoin climbing #dogecointo1dollar,0,0,6,0
1346969095023910914,2021-01-06 23:57:12+00:00,Should’ve held that dogecoin #pain @Andrade42Ben,0,0,3,0
1346968774352769026,2021-01-06 23:55:55+00:00,"So glad that I invested in #dogecoin before the end of the world. 

I hope my preferred barbarian tribe accepts them in the post apocalypse.",1,0,4,0
1346968683135037441,2021-01-06 23:55:34+00:00,Quickly recovering from 2020 seems like thanks to #dogecoin 🔥👀,0,1,3,0
1346967925203222528,2021-01-06 23:52:33+00:00,#Dogecoin new high low at 0.0104 #dogecointo1dollar,1,3,8,1
1346966925155332100,2021-01-06 23:48:35+00:00,$1 doge coin,1,1,1,0
1346966900681572352,2021-01-06 23:48:29+00:00,#Dogecoin forming another bottom base #dogecointo1dollar,0,0,6,0
1346966494052311042,2021-01-06 23:46:52+00:00,It’s Alt season 👀 #XLM #Dogecoin #ETH let’s go!!,0,1,2,0
1346966068007489539,2021-01-06 23:45:10+00:00,"At least no one's talking about Dogecoin.

Thank god for little miracles, right?",9,1,29,1
1346965761219153920,2021-01-06 23:43:57+00:00,"""Fuck BJ McLeod, we will never sponsor him"" ~DogeCoin",1,0,2,0
1346965560874192897,2021-01-06 23:43:09+00:00,If #dogecoin gets to $1 I’m paying off my house.,4,0,9,2
1346965532227080192,2021-01-06 23:43:02+00:00,#dogecoin what wallet does the community recommend?,0,0,2,0
1346965342053023744,2021-01-06 23:42:17+00:00,"Just got off work, how’s our favorite crypto  #dogecoin doin?",0,0,2,0
1346964508049371137,2021-01-06 23:38:58+00:00,Bottom base formed at 0.010376 #Dogecoin rising #dogecointo1dollar,0,7,10,0
1346964434665811970,2021-01-06 23:38:41+00:00,"We're going on a trip in our favorite rocket ship
Zooming through the sky #dogecoin #crypto #cryptocurrencynews #bitcoin",0,1,2,0
1346964246366720001,2021-01-06 23:37:56+00:00,"TIME TO BUY MORE DOGE!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! #DOGEARMY #DOGECOIN $DOGE
TO THE MOON!!!!!!!",0,8,13,0
1346964186660745216,2021-01-06 23:37:42+00:00,Anything under .01 gets eating up aggressively.$DOGE #Bitcoin #dogecoin #DOGE,1,2,5,0
1346964132524916740,2021-01-06 23:37:29+00:00,Wonder why @amazon don’t accept @dogecoin,0,0,0,0
1346963993383079937,2021-01-06 23:36:56+00:00,Dogecoin (research it) the next big thing,2,0,0,0
1346963748854984704,2021-01-06 23:35:57+00:00,"#bitcoin is currently in price discovery, sucking up all the volume. Hang tight! #Dogecoin gains up next.",0,5,15,0
1346963717234204672,2021-01-06 23:35:50+00:00,the fact that dogecoin has actual value is bewildering,0,0,4,0
1346963561084448772,2021-01-06 23:35:12+00:00,Life on Mars doesn’t sound too bad right about now. Elon get that dogecoin goin!,0,0,10,0
1346963470550491138,2021-01-06 23:34:51+00:00,Why riot at the #Capitol when you can buy #dogecoin and #Bitcoin 🚀🤷‍♂️🇺🇸,2,8,26,2
1346963419166072832,2021-01-06 23:34:39+00:00,Don’t let this overshadow the rise of  #dogecoin,0,0,1,0
1346963219579981826,2021-01-06 23:33:51+00:00,Dogecoin finally hit 1 cent. Lambo truck here i come baby 😝 #TalkToNice,0,0,0,0
1346962742528204803,2021-01-06 23:31:57+00:00,How you guys doing ?🚀🙌🏽 Still holding your #dogecoin ?? 😬✨ #dogecointo1dollar @elonmusk,0,4,8,0
1346962475082600454,2021-01-06 23:30:54+00:00,We reached 0.011 yesterday. How far do you think #Dogecoin can climb today? #dogecointo1dollar,0,3,8,0
1346961871111217152,2021-01-06 23:28:30+00:00,We need to get #dogecoin trending. Once it’s trending more people will see it and more people will invest. BUY AND HOLD!! Tell everyone you know!🚀#DOGE #dogecointo1dollar $DOGE #DogeArmy #Doge2021 #ToTheMoon,0,31,73,2
1346960774825181184,2021-01-06 23:24:08+00:00,Dogecoin oligarch logging in.,0,0,1,0
1346960515575275528,2021-01-06 23:23:06+00:00,#dogecoin #DOGE hit $1 I’m buying all my bros a PS5 💪🏽😂,2,4,12,0
1346960003526135810,2021-01-06 23:21:04+00:00,I am only going to talk about the political unrest and @dogecoin right now,0,0,0,0
1346959861221892101,2021-01-06 23:20:30+00:00,Buy and hold that #dogecoin!,0,2,8,0
1346959776337506306,2021-01-06 23:20:10+00:00,#Dogecoin forming a bottom base #dogecointo1dollar,1,8,21,1
1346959480974503941,2021-01-06 23:19:00+00:00,#Dogecoin stabilizing at 0.0103 #dogecointo1dollar,0,5,17,0
1346959285457096705,2021-01-06 23:18:13+00:00,What do you think #Dogecoin will be worth by December 2021?,2,2,4,1
1346959069316202497,2021-01-06 23:17:22+00:00,$DOGE doing that slow climb like a puppy learning to walk #dogecoin #dogearmy,0,0,7,0
1346958978861830145,2021-01-06 23:17:00+00:00,"Like and retweet everyone who tweets!!!
🚀🚀🚀🚀🚀🚀🚀
#dogecointo1dollar 
#dogecoin 
#DOGE",0,8,11,0
1346958752272969728,2021-01-06 23:16:06+00:00,It’s a race to 50 cents between $ADA &amp; $XLM 🚀🚀🚀 who do you think will come first? $DOGE supporters will say #Cardano 🐶 #dogecointo1dollar #dogecoin,1,1,11,0
1346958706932502533,2021-01-06 23:15:55+00:00,Buy  #dogecoin  by the end of the year you can afford brand new car in cash,0,1,4,0
1346958634954223622,2021-01-06 23:15:38+00:00,#dogecointo1dollar BUY DOGE COIN SO WE CAN GET RICH,0,3,3,0
1346958173090033668,2021-01-06 23:13:48+00:00,We are trending! DONT STOP!!! #ToTheMoon #dogecoin #dogecointo1dollar #breakingrecords,0,2,5,0
1346957981884297217,2021-01-06 23:13:02+00:00,We need to get #dogecoin trending. Once it’s trending more people will see it and more people will invest. BUY AND HOLD!! Tell everyone you know 🚀#DOGE #dogecointo1dollar $DOGE,1,4,12,0
1346957833334644736,2021-01-06 23:12:27+00:00,So besides #dogecoin who else believes @AMCTheatres is going to bounce back in the next few months?,1,0,2,0
1346957738694348801,2021-01-06 23:12:04+00:00,"#dogecoin is up 124% in the last week. To get #dogecointo1dollar it would have to have to be up 124% roughly 81 times to hit a dollar. It may take awhile. I suck at math, don't fact check me lol. #DOGE",0,4,9,0
1346957467708751875,2021-01-06 23:11:00+00:00,"Lmao I bought some dogecoin on robinhood cause I had like 2 dollars to spend
And I just checked and it's worth 10 bucks right now.",1,1,6,0
1346957234056482818,2021-01-06 23:10:04+00:00,#Dogecoin slowly rising #dogecointo1dollar,0,5,13,0
1346956706849308674,2021-01-06 23:07:58+00:00,".@ElonMusk With so much bad news today, how about sharing a good word about something like … #dogecoin? 🙂",0,1,3,0
1346955605098065924,2021-01-06 23:03:36+00:00,"20th of June, mark your calendars. We will try and get #dogecoin to become trending again so that we can get #dogecointo2cents and get it more well known.

Everyone who sees this, please re-tweet this. It'll benefit everyone who has invested and those who still intend to invest.",0,2,3,0
1346954757181734918,2021-01-06 23:00:13+00:00,who wants to help me get some #dogecoin,0,0,0,0
1346954565476708360,2021-01-06 22:59:28+00:00,#Consolidation is just as good as #growth!!!! #dogecoin #DogeArmy show out!!,0,0,1,0
1346954306021445632,2021-01-06 22:58:26+00:00,"Bought some Bitcoin Cash the other day, but my love for dogecoin is unmatched 🤝 #dogecoin #bitcoincash #cryptocurrency",0,0,1,0
1346953638808268801,2021-01-06 22:55:47+00:00,This is why everyone needs to stock up on dogecoin,0,0,2,0
1346953179242536962,2021-01-06 22:53:57+00:00,"As trust in American institutions declines people will be looking for a safe place to store their wealth. Crypto is the best option, get in while you still can. #btc #dogecoin",1,0,2,0
1346952818079399938,2021-01-06 22:52:31+00:00,"Just your daily reminder to accumulate $DOGE before we break that 30 sats and go straight to 100 sats
#DOGE #dogecoin",2,16,51,4
1346952761544421379,2021-01-06 22:52:18+00:00,Make It Trend! #dogecoin #dogecointo1dollar To The Moon Now!!!,0,4,14,0
1346952699833679873,2021-01-06 22:52:03+00:00,"The election isn’t over when they finish counting all the ballots and certify the electoral college votes. The election is over when the Dow hits 40,000 and dogecoin hits $10",2,2,28,1
1346952603255644162,2021-01-06 22:51:40+00:00,"I put my #dogecoin and #mana $mana $doge 
In Cold storage
I uninstalled mi @exodus_io wallet...oopps !! I didn't write down #passphrase..
Just kidding 😊 I did. Bout write down a backup copy",0,1,0,0
1346952096055230465,2021-01-06 22:49:39+00:00,I know there is madness on #CapitolHill  but did you buy more #dogecoin yet???,0,0,1,0
1346951704999292933,2021-01-06 22:48:06+00:00,#Dogecoin flag formed on the graph chart. imminent rise. #dogecointo1dollar,0,11,29,1
1346951314001969155,2021-01-06 22:46:33+00:00,I wonder if @50cent invest in #dogecoin if it will reach 50 cent 😆,1,0,7,0
1346950960468291588,2021-01-06 22:45:08+00:00,"I'm still hoping to hear from @elonmusk about $DOGE and why it shouldn't be the new standard for small purchases... @Tesla could accept it at charging ports, or @SpaceX could paint a 30ft #dogecoin on the side of a rocket... Sky's the limit here boys 🍀🚀",0,1,4,0
1346950688232919040,2021-01-06 22:44:03+00:00,"Sorry in advance for spamming #dogecoin 
#dogecointo1dollar I am just too excited ! Lets get it to that dollar!",0,1,11,0
